work_id,work_name,node_type,genre,release_date,written_date,notoriety_date,notable,performer_id,performer_name,performer_type
3310,Lecture Hall Nights,Song,Dream Pop,2014,,2014,True,3311,Kendra Rivera,Person
10319,Campfire Chronicles,Song,Psychedelic Rock,2014,2014,2014,True,10320,Mark Hellevoort-Verbruggen,Person
5351,Lifted Voices,Album,Dream Pop,2014,,2014,True,1648,Ping Tian,Person
11037,Whispers from a New World,Song,Psychedelic Rock,2014,,2014,True,11040,Chao Lai,Person
14216,Hallowed Whispers,Song,Alternative Rock,2014,,2014,True,13403,Charles Wallace,Person
11037,Whispers from a New World,Song,Psychedelic Rock,2014,,2014,True,11041,Lei Gong,Person
15084,Journey of the Iron Ship,Song,Dream Pop,2014,,2014,True,269,Xia Zhong,Person
6473,Stockholm Serenade,Song,Dream Pop,2014,,2014,True,3152,Stacy Hendricks,Person
13123,The Resistance's Brightest Star,Song,Americana,2015,2015,2015,True,13126,Antonio Schroeder,Person
15848,"Alone, Together",Song,Indie Pop,2015,,2015,True,15850,William Navarro,Person
2768,The Unfinished Lullaby,Song,Alternative Rock,2015,,2015,True,2769,Akemi Nakajima,Person
15489,Lactose-Free Love Ballad,Song,Dream Pop,2015,,2015,True,15492,Angela Hernandez,Person
3986,Altitude of Mistakes,Song,Americana,2015,,2015,True,3987,Xiulan Fang,Person
3986,Altitude of Mistakes,Song,Americana,2015,,2015,True,3988,Qiang Liu,Person
15489,Lactose-Free Love Ballad,Song,Dream Pop,2015,,2015,True,15490,Robert Stephens,Person
4342,Giggles of Rebellion,Song,Indie Folk,2015,2015,2015,True,4347,Tao Ye,Person
4342,Giggles of Rebellion,Song,Indie Folk,2015,2015,2015,True,4346,Fang Ding,Person
4342,Giggles of Rebellion,Song,Indie Folk,2015,2015,2015,True,4344,Jun Mao,Person
3986,Altitude of Mistakes,Song,Americana,2015,,2015,True,3989,Jun Qiao,Person
3986,Altitude of Mistakes,Song,Americana,2015,,2015,True,3990,Ming Huang,Person
3986,Altitude of Mistakes,Song,Americana,2015,,2015,True,1276,Yong Dong,Person
4342,Giggles of Rebellion,Song,Indie Folk,2015,2015,2015,True,4343,Ping Yuan,Person
13123,The Resistance's Brightest Star,Song,Americana,2015,2015,2015,True,13127,Erica Herrera,Person
15489,Lactose-Free Love Ballad,Song,Dream Pop,2015,,2015,True,15491,Elizabeth Brown,Person
13123,The Resistance's Brightest Star,Song,Americana,2015,2015,2015,True,13125,John Mcdonald,Person
2768,The Unfinished Lullaby,Song,Alternative Rock,2015,,2015,True,2668,Ping Tian,Person
2347,Words Fail Me Now,Song,Post-Apocalyptic Folk,2015,,2015,True,2349,Ming Chang,Person
4880,"Soft Sighs, Silent Storms",Song,Alternative Rock,2016,,2016,True,4882,Diana Lledó Colomer,Person
4880,"Soft Sighs, Silent Storms",Song,Alternative Rock,2016,,2016,True,4881,Jaime Arrieta,Person
7830,Flickering Legends,Song,Space Rock,2016,,2016,True,7834,Alan Mcclain,Person
7830,Flickering Legends,Song,Space Rock,2016,,2016,True,7835,Ashley Williams,Person
7830,Flickering Legends,Song,Space Rock,2016,,2016,True,7832,Justin Mcclain,Person
3467,Breathless Longing,Album,Doom Metal,2016,,2016,True,3475,Juan Duan,Person
14440,Stranger's Greeting,Song,Alternative Rock,2016,,2016,True,3857,Pihu Gulati,Person
3467,Breathless Longing,Album,Doom Metal,2016,,2016,True,3478,Tao Bai,Person
15482,Hidden in Plain Sight,Song,Symphonic Metal,2016,,2016,True,15484,Jing Ma,Person
16635,Cascade of Devotion,Album,Dream Pop,2016,,2016,True,1928,Zara Trivedi,Person
16635,Cascade of Devotion,Album,Dream Pop,2016,,2016,True,1929,Rhea Wali,Person
3467,Breathless Longing,Album,Doom Metal,2016,,2016,True,3477,Qiang Mo,Person
3467,Breathless Longing,Album,Doom Metal,2016,,2016,True,3476,Yong Qin,Person
3467,Breathless Longing,Album,Doom Metal,2016,,2016,True,3474,Fang Lin,Person
3467,Breathless Longing,Album,Doom Metal,2016,,2016,True,3473,Ming Qian,Person
3467,Breathless Longing,Album,Doom Metal,2016,,2016,True,3472,Lei Dai,Person
3467,Breathless Longing,Album,Doom Metal,2016,,2016,True,3471,Li Jiang,Person
3467,Breathless Longing,Album,Doom Metal,2016,,2016,True,3470,Yang Fan,Person
3467,Breathless Longing,Album,Doom Metal,2016,,2016,True,3469,Juan Qiu,Person
3467,Breathless Longing,Album,Doom Metal,2016,,2016,True,3468,Qiang Feng,Person
4880,"Soft Sighs, Silent Storms",Song,Alternative Rock,2016,,2016,True,2224,Ewa Kucz,Person
14557,Echoes from the Heart of El Salvador,Album,Dream Pop,2016,2013,2016,True,14558,Jing Shen,Person
14557,Echoes from the Heart of El Salvador,Album,Dream Pop,2016,2013,2016,True,3399,Jing Jin,Person
14557,Echoes from the Heart of El Salvador,Album,Dream Pop,2016,2013,2016,True,2911,Xiulan Du,Person
13632,The Dripping Diaries of Gerd,Song,Darkwave,2016,,2016,True,13636,Jules Paris,Person
13632,The Dripping Diaries of Gerd,Song,Darkwave,2016,,2016,True,13635,Lee Butler,Person
13632,The Dripping Diaries of Gerd,Song,Darkwave,2016,,2016,True,13634,Kathy Johnson,Person
13632,The Dripping Diaries of Gerd,Song,Darkwave,2016,,2016,True,13633,Erica Hernandez,Person
15482,Hidden in Plain Sight,Song,Symphonic Metal,2016,,2016,True,15487,Li Gao,Person
16635,Cascade of Devotion,Album,Dream Pop,2016,,2016,True,16637,Nishith Sachar,Person
15482,Hidden in Plain Sight,Song,Symphonic Metal,2016,,2016,True,15486,Qiang Du,Person
14557,Echoes from the Heart of El Salvador,Album,Dream Pop,2016,2013,2016,True,12423,Qiang Qian,Person
14557,Echoes from the Heart of El Salvador,Album,Dream Pop,2016,2013,2016,True,617,Tao Yang,Person
16635,Cascade of Devotion,Album,Dream Pop,2016,,2016,True,16850,Silent Horizon,MusicalGroup
14557,Echoes from the Heart of El Salvador,Album,Dream Pop,2016,2013,2016,True,12424,Qiang Liang,Person
10550,Silent Questions,Album,Doom Metal,2017,2017,2017,True,10551,Lei Tang,Person
14281,Automated Internal Navigation,Song,Synthwave,2017,,2017,True,14283,Grant Coleman,Person
16082,Capoeira's Rhythm,Album,Southern Gothic Rock,2017,2017,2017,True,14365,Karina Bąbel,Person
6041,Daughters of Chiapas,Song,Synthwave,2017,,2017,True,6042,Holly Horton,Person
6268,Harmonic Crossroads,Song,Indie Folk,2017,2017,2017,True,99,Miki Hayashi,Person
6041,Daughters of Chiapas,Song,Synthwave,2017,,2017,True,6044,Christine Jennings,Person
6041,Daughters of Chiapas,Song,Synthwave,2017,,2017,True,6046,Brian Morales,Person
6041,Daughters of Chiapas,Song,Synthwave,2017,,2017,True,6048,Ryan Johnston,Person
11014,Wilderness Melody: A Park's Harmony,Song,Indie Folk,2017,,2017,True,16860,Sly Notion,MusicalGroup
12727,Lumières Naissantes,Song,Synthwave,2013,,2017,True,8515,Annegrete Röhrdanz,Person
10415,Sinking Serenade,Song,Indie Folk,2017,,2017,True,10416,Chao Yi,Person
6076,"Tiny Nation, Endless Dreams",Song,Dream Pop,2017,,2017,True,6079,Wei Kang,Person
1738,Ticket to Impartiality,Song,Doom Metal,2017,,2017,True,163,Regina Hesse,Person
13640,Petals of Promise,Song,Dream Pop,2017,,2017,True,163,Regina Hesse,Person
16101,Borderless Heart,Song,Indie Rock,2017,,2017,True,14832,Guiying Tao,Person
14859,Twilight's Whisper in F,Song,Desert Rock,2017,,2017,True,14861,Savannah Shaw,Person
12105,Mannequin's Whisper,Song,Southern Gothic Rock,2017,,2017,True,2070,Jay Walters,Person
12105,Mannequin's Whisper,Song,Southern Gothic Rock,2017,,2017,True,2069,Andrew Williams,Person
10550,Silent Questions,Album,Doom Metal,2017,2017,2017,True,2023,Qiang Tang,Person
10839,Shadows of Mariele,Song,Indie Folk,2017,,2017,True,7852,Li Zeng,Person
10839,Shadows of Mariele,Song,Indie Folk,2017,,2017,True,10554,Ping Fan,Person
10839,Shadows of Mariele,Song,Indie Folk,2017,,2017,True,10555,Leandro Artigas Benítez,Person
10585,Whispers of the Klokočí Grove,Album,Synthwave,2017,,2017,True,10587,Xiulan Zou,Person
14859,Twilight's Whisper in F,Song,Desert Rock,2017,,2017,True,16816,Psycho Twang,MusicalGroup
10699,Echoes of a Forgotten Name,Song,Indie Folk,2017,2010,2017,True,3222,Auguste-Alexandre Delattre,Person
10699,Echoes of a Forgotten Name,Song,Indie Folk,2017,2010,2017,True,3221,Christiane Langlois,Person
13521,Sacred Echoes,Song,Oceanus Folk,2017,,2017,True,13522,Kyle Lawrence,Person
11074,Unbroken Threads,Album,Blues Rock,2017,,2017,True,11077,Brett Bond,Person
11074,Unbroken Threads,Album,Blues Rock,2017,,2017,True,11075,Thomas Duncan,Person
8813,Whispers Across the Pacific,Album,Alternative Rock,2017,,2017,True,3015,Dariusz Olszowa,Person
14859,Twilight's Whisper in F,Song,Desert Rock,2017,,2017,True,87,Jun Gu,Person
14859,Twilight's Whisper in F,Song,Desert Rock,2017,,2017,True,90,Xiulan Li,Person
11014,Wilderness Melody: A Park's Harmony,Song,Indie Folk,2017,,2017,True,11017,Benoît-Zacharie Gilbert,Person
11014,Wilderness Melody: A Park's Harmony,Song,Indie Folk,2017,,2017,True,11016,Nathalie Jacquot,Person
10585,Whispers of the Klokočí Grove,Album,Synthwave,2017,,2017,True,10586,Amanda Lee,Person
11014,Wilderness Melody: A Park's Harmony,Song,Indie Folk,2017,,2017,True,11015,Margaud Chevallier,Person
5507,Petal Waltz,Song,Americana,2017,2017,2017,True,5508,Jing Wei,Person
5507,Petal Waltz,Song,Americana,2017,2017,2017,True,5509,Yan Xu,Person
5507,Petal Waltz,Song,Americana,2017,2017,2017,True,5510,Juan Xiao,Person
5507,Petal Waltz,Song,Americana,2017,2017,2017,True,5511,Min Mo,Person
13640,Petals of Promise,Song,Dream Pop,2017,,2017,True,13641,Sibylla Beyer,Person
10771,Whispers from His Workshop,Song,Synthwave,2017,,2017,True,10772,Yang Cao,Person
10608,Sovereign Heartbeat,Song,Space Rock,2017,2017,2017,True,10611,Tiffany Lutz,Person
10608,Sovereign Heartbeat,Song,Space Rock,2017,2017,2017,True,10610,Kenneth Knight,Person
10608,Sovereign Heartbeat,Song,Space Rock,2017,2017,2017,True,10609,Kathleen Carroll,Person
10585,Whispers of the Klokočí Grove,Album,Synthwave,2017,,2017,True,10588,Gang Chen,Person
13255,Whimsical Fragments,Song,Indie Folk,2017,,2017,True,16874,Split Persona,MusicalGroup
1779,Dreaming Before Dawn,Song,Indie Folk,2017,,2017,True,305,Bekir Bruder,Person
11815,Dance Floor Detonation,Song,Indie Folk,2017,,2017,True,8378,Li Yin,Person
6268,Harmonic Crossroads,Song,Indie Folk,2017,2017,2017,True,6269,Ming Zheng,Person
16101,Borderless Heart,Song,Indie Rock,2017,,2017,True,16102,Guiying Qiu,Person
16101,Borderless Heart,Song,Indie Rock,2017,,2017,True,16103,Gang Shen,Person
16101,Borderless Heart,Song,Indie Rock,2017,,2017,True,16106,Jun Jiang,Person
16212,Ghosts of the Shoreline,Song,Doom Metal,2017,2017,2017,True,16213,Kevin Parker,Person
4167,The Interest Rises,Album,Southern Gothic Rock,2017,,2017,True,1294,Urszula Stochmal,Person
13640,Petals of Promise,Song,Dream Pop,2017,,2017,True,1238,Yan Qin,Person
1738,Ticket to Impartiality,Song,Doom Metal,2017,,2017,True,1238,Yan Qin,Person
10585,Whispers of the Klokočí Grove,Album,Synthwave,2017,,2017,True,8726,Xia Zhu,Person
10585,Whispers of the Klokočí Grove,Album,Synthwave,2017,,2017,True,8724,Tao Wei,Person
10839,Shadows of Mariele,Song,Indie Folk,2017,,2017,True,1220,Jie Lai,Person
15793,Masculine Lullaby,Song,Indie Folk,2017,,2017,True,15795,Na Mao,Person
1130,Whispers from a Child's Step,Song,Alternative Rock,2017,,2017,True,1132,Mehdi Hering,Person
11014,Wilderness Melody: A Park's Harmony,Song,Indie Folk,2017,,2017,True,1066,Franck Hernandez Le Leclerc,Person
16225,Blueprint Whispers,Song,Oceanus Folk,2017,,2017,True,16226,Luce Loiseau,Person
7291,Twisted Strands,Song,Dream Pop,2017,2017,2017,True,7292,Jing Liao,Person
7291,Twisted Strands,Song,Dream Pop,2017,2017,2017,True,7294,Guiying Qiao,Person
16225,Blueprint Whispers,Song,Oceanus Folk,2017,,2017,True,16227,Christophe-Émile Grégoire,Person
16225,Blueprint Whispers,Song,Oceanus Folk,2017,,2017,True,16229,Georges Chrétien,Person
8717,Midnight's Sacred Breath,Song,Doom Metal,2017,,2017,True,8721,Perry Lopez,Person
8717,Midnight's Sacred Breath,Song,Doom Metal,2017,,2017,True,8720,Yang Luo,Person
13521,Sacred Echoes,Song,Oceanus Folk,2017,,2017,True,8656,Justin Berry,Person
1779,Dreaming Before Dawn,Song,Indie Folk,2017,,2017,True,850,Leo Eberth,Person
1130,Whispers from a Child's Step,Song,Alternative Rock,2017,,2017,True,1131,Reinhild Krein,Person
15793,Masculine Lullaby,Song,Indie Folk,2017,,2017,True,15794,Ming Shen,Person
1738,Ticket to Impartiality,Song,Doom Metal,2017,,2017,True,1739,Andrew Peters,Person
11730,Whispers of Guenerina,Album,Indie Folk,2017,,2017,True,6906,Susan Anderson,Person
10608,Sovereign Heartbeat,Song,Space Rock,2017,2017,2017,True,10117,David Hernandez,Person
7693,Silent Echoes of Empty Rooms,Album,Dream Pop,2017,2017,2017,True,7698,Yang Wang,Person
9942,Blood and Marseille Mud,Song,Synthwave,2017,2017,2017,True,9945,John Hernandez,Person
9942,Blood and Marseille Mud,Song,Synthwave,2017,2017,2017,True,9944,Yan Xiong,Person
9942,Blood and Marseille Mud,Song,Synthwave,2017,2017,2017,True,9943,Kimberly Ross,Person
7693,Silent Echoes of Empty Rooms,Album,Dream Pop,2017,2017,2017,True,7697,Na Du,Person
7693,Silent Echoes of Empty Rooms,Album,Dream Pop,2017,2017,2017,True,7695,Xiuying Yu,Person
7693,Silent Echoes of Empty Rooms,Album,Dream Pop,2017,2017,2017,True,7694,Anthony Smith,Person
7669,Seaside Promise,Song,Southern Gothic Rock,2017,,2017,True,7670,Tadeusz Kieszek,Person
9798,Parallel Maybe,Album,Doom Metal,2017,,2017,True,9799,Robert Bass,Person
10839,Shadows of Mariele,Song,Indie Folk,2017,,2017,True,16807,Narrow Passages,MusicalGroup
11254,Divergent Memories,Song,Indie Folk,2017,,2017,True,11255,Joshua Taylor,Person
9579,Tundra Whispers,Album,Space Rock,2017,,2017,True,9583,Roswita Weinhold,Person
9579,Tundra Whispers,Album,Space Rock,2017,,2017,True,9582,Alicia Koch,Person
9579,Tundra Whispers,Album,Space Rock,2017,,2017,True,9581,Godofredo Franch Sanabria,Person
9579,Tundra Whispers,Album,Space Rock,2017,,2017,True,9580,Ana Sager,Person
9341,Dancing Silhouette,Song,Indie Folk,2017,,2017,True,9344,Lei Gong,Person
9341,Dancing Silhouette,Song,Indie Folk,2017,,2017,True,9343,Ming Yang,Person
12105,Mannequin's Whisper,Song,Southern Gothic Rock,2017,,2017,True,16744,Quattro Voci,MusicalGroup
9341,Dancing Silhouette,Song,Indie Folk,2017,,2017,True,1866,Na Peng,Person
1859,Shadows of the Minor Scale,Album,Oceanus Folk,2017,,2017,True,1860,Xia Yan,Person
1779,Dreaming Before Dawn,Song,Indie Folk,2017,,2017,True,1781,Peggy Krebs,Person
1779,Dreaming Before Dawn,Song,Indie Folk,2017,,2017,True,1780,Nikolaos Jäkel,Person
16705,Pasir Putih Memories,Song,Synthwave,2017,,2017,True,16706,Carlos Franco,Person
10699,Echoes of a Forgotten Name,Song,Indie Folk,2017,2010,2017,True,3223,Victoire Morvan,Person
6076,"Tiny Nation, Endless Dreams",Song,Dream Pop,2017,,2017,True,6078,Osamu Yamashita,Person
11730,Whispers of Guenerina,Album,Indie Folk,2017,,2017,True,11733,Edward Clark,Person
3540,Borrowed Silence,Album,Indie Pop,2017,,2017,True,3352,Marcus Spence,Person
9705,Silent Whispers,Song,Indie Pop,2017,2017,2017,True,3389,Min Shen,Person
13923,Mint Julep Memories,Album,Doom Metal,2017,,2017,True,4888,Melissa Miller,Person
4865,Marco's Heartbeat: A Local Hymn,Song,Psychedelic Rock,2017,,2017,True,4867,Alexa Adolph,Person
14859,Twilight's Whisper in F,Song,Desert Rock,2017,,2017,True,4819,Eugene Henderson,Person
11730,Whispers of Guenerina,Album,Indie Folk,2017,,2017,True,11731,David Jenkins,Person
11730,Whispers of Guenerina,Album,Indie Folk,2017,,2017,True,11732,James Smith,Person
11730,Whispers of Guenerina,Album,Indie Folk,2017,,2017,True,11734,Robert Boone,Person
11730,Whispers of Guenerina,Album,Indie Folk,2017,,2017,True,11735,William Miller,Person
11815,Dance Floor Detonation,Song,Indie Folk,2017,,2017,True,11816,Darlene Chase,Person
11014,Wilderness Melody: A Park's Harmony,Song,Indie Folk,2017,,2017,True,4445,Arnaude Joseph-Lacombe,Person
11815,Dance Floor Detonation,Song,Indie Folk,2017,,2017,True,11817,William Hawkins,Person
11815,Dance Floor Detonation,Song,Indie Folk,2017,,2017,True,11818,Na Wei,Person
12756,Wings Over the Aegean,Song,Indie Folk,2010,,2017,True,12758,Damini Datta,Person
16705,Pasir Putih Memories,Song,Synthwave,2017,,2017,True,3575,Juan Li,Person
12756,Wings Over the Aegean,Song,Indie Folk,2010,,2017,True,12757,Pari Chand,Person
12015,Echoes of Midnight,Song,Indie Folk,2017,,2017,True,12016,Jose Brown,Person
12015,Echoes of Midnight,Song,Indie Folk,2017,,2017,True,12017,Anthony Garcia,Person
12015,Echoes of Midnight,Song,Indie Folk,2017,,2017,True,12019,Erika Martin,Person
12705,Winds of the Northern Shores,Song,Indie Folk,2017,,2017,True,12709,Thomas Lopez,Person
12705,Winds of the Northern Shores,Song,Indie Folk,2017,,2017,True,12708,Joshua Shelton,Person
12705,Winds of the Northern Shores,Song,Indie Folk,2017,,2017,True,12707,Yang Lai,Person
12705,Winds of the Northern Shores,Song,Indie Folk,2017,,2017,True,12706,Brooke Ortiz,Person
3630,Broken Breath,Song,Indie Rock,2017,,2017,True,3631,Jasmine Atkins,Person
10550,Silent Questions,Album,Doom Metal,2017,2017,2017,True,3691,Gang Zheng,Person
3692,Midnight's Goodbye,Song,Synthwave,2017,,2017,True,3693,Ping Fu,Person
3692,Midnight's Goodbye,Song,Synthwave,2017,,2017,True,3694,Ming Cao,Person
3692,Midnight's Goodbye,Song,Synthwave,2017,,2017,True,3696,Lei Sun,Person
10415,Sinking Serenade,Song,Indie Folk,2017,,2017,True,3696,Lei Sun,Person
15793,Masculine Lullaby,Song,Indie Folk,2017,,2017,True,4980,Guiying Yuan,Person
6268,Harmonic Crossroads,Song,Indie Folk,2017,2017,2017,True,5026,Cynthia Dixon,Person
6268,Harmonic Crossroads,Song,Indie Folk,2017,2017,2017,True,16890,Estación Sonora,MusicalGroup
12705,Winds of the Northern Shores,Song,Indie Folk,2017,,2017,True,5106,Yan Liang,Person
4046,Sweet Katharina's Lament,Album,Jazz Surf Rock,2018,,2018,True,4049,Dora Säuberlich,Person
4046,Sweet Katharina's Lament,Album,Jazz Surf Rock,2018,,2018,True,4048,Fang Yan,Person
9808,Lawn Mower Lament,Song,Indie Rock,2018,2018,2018,True,9809,Guiying Kang,Person
6367,Lips Like Silk,Album,Americana,2018,,2018,True,4840,David Silva,Person
16275,Liminal Space,Album,Lo-Fi Electronica,2018,,2018,True,10575,Scott Snyder,Person
10552,Whispers of Sorrow,Song,Space Rock,2018,,2018,True,10556,Juan Cao,Person
4046,Sweet Katharina's Lament,Album,Jazz Surf Rock,2018,,2018,True,4050,Na Ren,Person
10457,Locked in Your Embrace,Song,Dream Pop,2018,2018,2018,True,10460,Joyce Jackson,Person
10354,Mercy's Embrace,Song,Dream Pop,2018,,2018,True,4287,Kashvi Dhillon,Person
15771,Tea and Rebellion,Song,Indie Rock,2018,2018,2018,True,877,Qiang Zhou,Person
10552,Whispers of Sorrow,Song,Space Rock,2018,,2018,True,10555,Leandro Artigas Benítez,Person
10354,Mercy's Embrace,Song,Dream Pop,2018,,2018,True,4284,Tarini Hans,Person
10552,Whispers of Sorrow,Song,Space Rock,2018,,2018,True,16807,Narrow Passages,MusicalGroup
14159,Festive Thresholds and Candlelit Dreams,Song,Dream Pop,2018,2018,2018,True,14162,Adrian Jeszka,Person
4046,Sweet Katharina's Lament,Album,Jazz Surf Rock,2018,,2018,True,4047,Qiang Shen,Person
10457,Locked in Your Embrace,Song,Dream Pop,2018,2018,2018,True,10458,Daniel Johnson,Person
10457,Locked in Your Embrace,Song,Dream Pop,2018,2018,2018,True,779,Yang Zhao,Person
10552,Whispers of Sorrow,Song,Space Rock,2018,,2018,True,7852,Li Zeng,Person
8590,Harvest Moon Whispers,Song,Dream Pop,2018,2015,2018,True,8591,Eulalia Patiño Ballester,Person
11598,When Darkness Amplifies,Song,Lo-Fi Electronica,2018,,2018,True,11600,Gang Kong,Person
10354,Mercy's Embrace,Song,Dream Pop,2018,,2018,True,10357,Heer Balan,Person
1259,Brushed Attitude,Song,Dream Pop,2018,,2018,True,16904,Necropolis Noir,MusicalGroup
11598,When Darkness Amplifies,Song,Lo-Fi Electronica,2018,,2018,True,11599,Lei Cai,Person
8006,Scream Between Whispers,Song,Americana,2018,2018,2018,True,8008,Shlok Desai,Person
10354,Mercy's Embrace,Song,Dream Pop,2018,,2018,True,10356,Yuvaan Chopra,Person
10354,Mercy's Embrace,Song,Dream Pop,2018,,2018,True,10355,Ishaan Mahal,Person
1259,Brushed Attitude,Song,Dream Pop,2018,,2018,True,1260,Colleen Sandoval,Person
1259,Brushed Attitude,Song,Dream Pop,2018,,2018,True,1262,Susan Wong,Person
9808,Lawn Mower Lament,Song,Indie Rock,2018,2018,2018,True,7,Xiulan Zeng,Person
1259,Brushed Attitude,Song,Dream Pop,2018,,2018,True,1263,Lori Waters,Person
14159,Festive Thresholds and Candlelit Dreams,Song,Dream Pop,2018,2018,2018,True,14161,Liwia Cygal,Person
14159,Festive Thresholds and Candlelit Dreams,Song,Dream Pop,2018,2018,2018,True,14160,Paweł Gęca,Person
15144,The Last Wave from Number 42,Song,Space Rock,2019,2019,2019,True,15149,Xiulan Lu,Person
11472,Footwork Philosophy,Album,Dream Pop,2019,,2019,True,11473,Courtney Castillo,Person
3168,Shared Shadows,Song,Indie Folk,2019,,2019,True,3169,Sophia Cilea,Person
15144,The Last Wave from Number 42,Song,Space Rock,2019,2019,2019,True,15148,Wei Liao,Person
15144,The Last Wave from Number 42,Song,Space Rock,2019,2019,2019,True,15147,Tao Zhang,Person
3289,Ezhuthatha Kadhal (Unwritten Love),Song,Lo-Fi Electronica,2019,,2019,True,2363,Daniël Reijers,Person
12652,Primal Court of Reckoning,Album,Indie Folk,2019,,2019,True,12653,Lei Li,Person
3168,Shared Shadows,Song,Indie Folk,2019,,2019,True,3170,Fulvio Comisso,Person
3168,Shared Shadows,Song,Indie Folk,2019,,2019,True,3171,Annunziata Trezzini,Person
11472,Footwork Philosophy,Album,Dream Pop,2019,,2019,True,2123,Billy Tyler,Person
13741,"Stay, My Fading Friend",Song,Space Rock,2019,2019,2019,True,13743,Xia Jin,Person
11472,Footwork Philosophy,Album,Dream Pop,2019,,2019,True,11475,Juan Kang,Person
13741,"Stay, My Fading Friend",Song,Space Rock,2019,2019,2019,True,13742,Yan Ma,Person
3730,First Breath of Desire,Song,Oceanus Folk,2016,2016,2019,True,3732,Qiang He,Person
13741,"Stay, My Fading Friend",Song,Space Rock,2019,2019,2019,True,13744,Fang Yu,Person
3730,First Breath of Desire,Song,Oceanus Folk,2016,2016,2019,True,3731,Ming Wan,Person
13741,"Stay, My Fading Friend",Song,Space Rock,2019,2019,2019,True,13746,Lei Cai,Person
3826,Whispers on the Trajectory,Song,Lo-Fi Electronica,2019,2019,2019,True,2685,Na Yi,Person
11450,Charcoal Skyline,Song,Jazz Surf Rock,2019,,2019,True,11451,Jason Owens,Person
3730,First Breath of Desire,Song,Oceanus Folk,2016,2016,2019,True,3733,Qiang Lai,Person
11472,Footwork Philosophy,Album,Dream Pop,2019,,2019,True,11474,Tristan Chauveau,Person
15425,Kadence Božské Identity,Song,Blues Rock,2019,,2019,True,15428,Tao Gu,Person
3826,Whispers on the Trajectory,Song,Lo-Fi Electronica,2019,2019,2019,True,3827,Yong Deng,Person
15425,Kadence Božské Identity,Song,Blues Rock,2019,,2019,True,15426,Savannah Leblanc,Person
3479,Silhouette of Want,Song,Space Rock,2019,2019,2019,True,3484,Adrienne Bouchet,Person
3479,Silhouette of Want,Song,Space Rock,2019,2019,2019,True,3481,Laura Mann,Person
3479,Silhouette of Want,Song,Space Rock,2019,2019,2019,True,3480,Cécile Meyer,Person
11472,Footwork Philosophy,Album,Dream Pop,2019,,2019,True,11476,Min Cheng,Person
11842,"Crossing Continents, Sharing Faith",Song,Americana,2020,,2020,True,11843,Tao Lu,Person
7107,Traces of Yesterday,Song,Dream Pop,2020,,2020,True,7108,Wei Wang,Person
11842,"Crossing Continents, Sharing Faith",Song,Americana,2020,,2020,True,11844,Tao Gao,Person
8596,Tremors of the Heart,Song,Dream Pop,2020,,2020,True,1994,Julie Davis,Person
8596,Tremors of the Heart,Song,Dream Pop,2020,,2020,True,1995,Cynthia Murphy,Person
10814,Algorithmic Soul,Song,Indie Folk,2020,,2020,True,6225,Jun Fang,Person
11550,Echoes of Forgotten Pavanes,Album,Dream Pop,2020,,2020,True,11557,Amy Gonzalez,Person
14239,Threads of Persistence,Song,Speed Metal,2020,2020,2020,True,1881,Hridaan Kaur,Person
11550,Echoes of Forgotten Pavanes,Album,Dream Pop,2020,,2020,True,11556,Gina Cooper,Person
11550,Echoes of Forgotten Pavanes,Album,Dream Pop,2020,,2020,True,11554,Carrie Perry,Person
11550,Echoes of Forgotten Pavanes,Album,Dream Pop,2020,,2020,True,11553,Lei Zhao,Person
9557,Unbreakable Journey,Song,Dream Pop,2020,,2020,True,9558,Larry Walters,Person
7107,Traces of Yesterday,Song,Dream Pop,2020,,2020,True,7110,Lei Qiu,Person
7107,Traces of Yesterday,Song,Dream Pop,2020,,2020,True,4678,Jun Han,Person
8596,Tremors of the Heart,Song,Dream Pop,2020,,2020,True,1992,Derek Smith,Person
7107,Traces of Yesterday,Song,Dream Pop,2020,,2020,True,7109,Qiang Gu,Person
9696,Resolute Path,Song,Synthwave,2020,2020,2020,True,9701,Maria Shea,Person
5079,The Pool of Self-Obsession,Song,Indie Folk,2020,2020,2020,True,5085,Christopher Wilcox,Person
9696,Resolute Path,Song,Synthwave,2020,2020,2020,True,9700,Jaime Watkins,Person
9696,Resolute Path,Song,Synthwave,2020,2020,2020,True,9699,Ming Chen,Person
9696,Resolute Path,Song,Synthwave,2020,2020,2020,True,9698,Jie Cui,Person
1920,Whispers of Laughter,Album,Doom Metal,2020,,2020,True,1921,Jonathan Marquez,Person
12395,Wandering Horizons,Song,Indie Folk,2020,,2020,True,6488,Ming Lei,Person
12395,Wandering Horizons,Song,Indie Folk,2020,,2020,True,6487,Min Sun,Person
11842,"Crossing Continents, Sharing Faith",Song,Americana,2020,,2020,True,11846,Chao Shen,Person
9557,Unbreakable Journey,Song,Dream Pop,2020,,2020,True,2108,Ryan Doyle,Person
1920,Whispers of Laughter,Album,Doom Metal,2020,,2020,True,1922,Matthäus Hendriks,Person
9696,Resolute Path,Song,Synthwave,2020,2020,2020,True,9697,Na Zhang,Person
11230,Hope Beyond the Shadows,Song,Psychedelic Rock,2020,,2020,True,11234,Maud van de Pol,Person
1920,Whispers of Laughter,Album,Doom Metal,2020,,2020,True,1923,Giesela Kuhl,Person
4547,Concrete Crown,Song,Psychedelic Rock,2020,2020,2020,True,4549,Ping Li,Person
